444,FR12299-11,RINGS,BLK OXI LION HEAD RING,839546227837,8.25,7,fr12299_b,000,0006,X2616
445,FR12299-12,RINGS,BLK OXI LION HEAD RING,839546227844,8.25,23,fr12299_b,000,0006,X2617
446,FR12299-13,RINGS,BLK OXI LION HEAD RING,839546227851,8.25,5,fr12299_b,000,0006,X2618
447,FR12299-9,RINGS,BLK OXI LION HEAD RING,839546227936,8.25,40,fr12299_b,000,0006,X2614
448,FR1291K-10,RINGS,316L  MODERN  RING SZ10,643765824698,34,16,fr1291k,000,0006,X0614
449,FR1291K-11,RINGS,316L  MODERN  RING SZ11,643765824711,34,22,fr1291k,000,0006,X0615
450,FR1291K-12,RINGS,316L  MODERN RING SZ12,643765824728,34,18,fr1291k,000,0006,X0616
451,FR1291K-9,RINGS,316L  MODERN RING SZ 9,643765824704,34,20,fr1291k,000,0006,X0613
452,FR1314-10,RINGS,ROSE GLD&STL&BLK RING,652118302202,10.5,136,fr1314,000,0006,X2226
453,FR1314-11,RINGS,ROSE GLD&STL&BLK RING,652118302219,10.5,113,fr1314,000,0006,X2227
454,FR1314-12,RINGS,ROSE GLD&STL&BLK RING,839546727429,10.5,114,fr1314,000,0006,X2228
455,FR1314-9,RINGS,ROSE GLD&STL&BLK RING,652118302226,10.5,-2,fr1314,000,0006,X2225
456,FR1316-10,RINGS,SPINNER ALTENA BLK&IPGOLD RING,839546298288,10.5,41,fr1316,000,0006,X2790
457,FR1316-11,RINGS,SPINNER ALTENA BLK&IPGOLD RING,839546298318,10.5,46,fr1316,000,0006,X2791
458,FR1316-12,RINGS,SPINNER ALTENA BLK&IPGOLD RING,839546298325,10.5,65,fr1316,000,0006,X2792
459,FR1316-9,RINGS,SPINNER ALTENA BLK&IPGOLD RING,839546298370,10.5,0,fr1316,000,0006,X2789
460,FR1401-10,RINGS,STL CABLE BLACK + RG MENS RING,839546942525,11.5,0,fr1401,000,0006,X2799
461,FR1401-11,RINGS,STL CABLE BLACK + RG MENS RING,839546942549,11.5,29,fr1401,000,0006,X2800
462,FR1401-9,RINGS,STL CABLE BLACK + RG MENS RING,839546942587,11.5,38,fr1401,000,0006,X2803
463,FR1402-12,RINGS,BLACK AND STEEL CABLE MENS RIN,839546942686,12.5,9,fr1402,000,0006,X2438
464,FR1402-13,RINGS,BLACK AND STEEL CABLE MENS RIN,839546942693,12.5,28,fr1402,000,0006,X2439
465,FR1403-10,RINGS,BRWN + ROSEG DIAGONAL MEN RING,839546942778,8.25,-2,fr1403,000,0006,X0228
466,FR1403-11,RINGS,BRWN + ROSEG DIAGONAL MEN RING,839546942785,8.25,0,fr1403,000,0006,X0229
467,FR1403-12,RINGS,BRWN + ROSEG DIAGONAL MEN RING,839546942860,8.25,43,fr1403,000,0006,X0230
468,FR1403-13,RINGS,BRWN + ROSEG DIAGONAL MEN RING,839546942877,9,42,fr1403,000,0006,X2802
469,FR1403-14,RINGS,BRWN + ROSEG DIAGONAL MEN RING,652118302875,9,0,fr1403,000,0006,NEWD
470,FR1403-8,RINGS,BRWN + ROSEG DIAGONAL MEN RING,652118302882,8,0,fr1403,000,0006,NEWD
471,FR1403-9,RINGS,BRWN + ROSEG DIAGONAL MEN RING,839546942884,8.25,25,fr1403,000,0006,X2801
472,FR1410-10,RINGS,MATTE STL+PILISH BLACK MEN RNG,839546943423,8.25,1,fr1410,000,0006,X2808
473,FR1410-11,RINGS,MATTE STL+PILISH BLACK MEN RNG,839546943447,8.25,0,fr1410,000,0006,X2809
474,FR1410-9,RINGS,MATTE STL+PILISH BLACK MEN RNG,839546943546,8.25,45,fr1410,000,0006,X2807
475,FR14132-10,RINGS,THORN GLD&BLK&STL SPINNER RING,649558205095,12.5,54,fr14132,000,0006,X0396
476,FR14132-11,RINGS,THORN GLD&BLK&STL SPINNER RING,839546387890,12.5,18,fr14132,000,0006,X0397
477,FR14132-12,RINGS,THORN GLD&BLK&STL SPINNER RING,839546387951,12.5,36,fr14132,000,0006,X0398
478,FR14132-13,RINGS,THORN GLD&BLK&STL SPINNER RING,839546387968,13.5,84,fr14132,000,0006,X0524
479,FR14132-9,RINGS,THORN GLD&BLK&STL SPINNER RING,839546387982,12.5,16,fr14132,000,0006,X0395
480,FR14458-10,RINGS,ZEBRA WOOD SS MENS RING,839546397967,21,53,fr14458,000,0006,X1218
481,FR14458-11,RINGS,ZEBRA WOOD SS MENS RING,839546398612,21,82,fr14458,000,0006,X1219
482,FR14458-12,RINGS,ZEBRA WOOD SS MENS RING,839546398629,21,122,fr14458,000,0006,X1220
483,FR14458-9,RINGS,ZEBRA WOOD SS MENS RING,839546398643,21,57,fr14458,000,0006,X1217
484,FR16R2-11,RINGS,SOLID CRBN RIDGE & STL RNG,649558179242,21,25,fr16r2_c,000,0006,X0414
485,FR16R2-12,RINGS,SOLID CRBN RIDGE & STL RNG,649558179259,21,67,fr16r2_c,000,0006,X0415
486,FR16R2-9,RINGS,SOLID CRBN RIDGE & STL RNG,649558178818,21,62,fr16r2_c,000,0006,X0412/AF56
487,FR16R5-10,RINGS,SOLID CRBN CTR SQRS & STL R,649558178849,21,54,fr16r5_c,000,0006,X0425/AF59
488,FR16R5-11,RINGS,SOLID CRBN CTR SQRS & STL R,649558179303,21,41,fr16r5_c,000,0006,X0426
489,FR16R5-12,RINGS,SOLID CRBN CTR SQRS & STL R,649558179310,21,51,fr16r5_c,000,0006,X0427
490,FR16R5-9,RINGS,SOLID CRBN CTR SQRS & STL R,649558178832,21,57,fr16r5_c,000,0006,X0424/AF58
491,FR17621-10,RINGS,STL BURSHED ANTIQ EAGLE R SZ10,649558202629,8.25,42,fr17621,000,0006,X2366
492,FR17621-11,RINGS,STL BURSHED ANTIQ EAGLE R SZ11,649558202643,8.25,45,fr17621,000,0006,X2367
493,FR17621-12,RINGS,STL BURSHED ANTIQ EAGLE R SZ12,649558202773,8.25,45,fr17621,000,0006,X2368
494,FR17621-9,RINGS,STL BURSHED ANTIQ EAGLE R SZ9,649558202803,8.25,49,fr17621,000,0006,X2365
495,FR17834-10,RINGS,ALL MATTE BLK & BLU MN RNG 10,839546695629,11.5,125,fr17834,000,0006,X2652
496,FR17834-11,RINGS,ALL MATTE BLK & BLU MN RNG 11,839546695636,11.5,116,fr17834,000,0006,X2653
497,FR17834-12,RINGS,ALL MATTE BLK & BLU MN RNG 12,839546695643,11.5,144,fr17834,000,0006,X2654
498,FR17834-13,RINGS,ALL MATTE BLK & BLU MN RNG 13,839546695650,11.5,104,fr17834,000,0006,X2655
499,FR17834-9,RINGS,ALL MATTE BLK & BLU MN RNG 9,839546695667,11.5,117,fr17834,000,0006,X2651
500,FR17835-10,RINGS,MAT BLK W/ BLUIP&1CZ SPIN RG10,839546695674,13.5,2,fr17835,000,0006,X2674
501,FR17835-11,RINGS,MAT BLK W/ BLUIP&1CZ SPIN RG11,839546695681,13.5,10,fr17835,000,0006,X2675
502,FR17835-12,RINGS,MAT BLK W/ BLUIP&1CZ SPIN RG12,839546695698,13.5,12,fr17835,000,0006,X2676
503,FR17835-13,RINGS,MAT BLK W/ BLUIP&1CZ SPIN RG13,839546695704,13.5,21,fr17835,000,0006,X2677
504,FR17835-9,RINGS,MAT BLK W/ BLUIP&1CZ SPIN RG9,839546695711,13.5,23,fr17835,000,0006,X2673
505,FR18522-10,RINGS,STL TRI-TONE HAMMERED RG SZ10,643765847628,12.5,77,fr18522_b,000,0006,X0429
506,FR18522-11,RINGS,STL TRI-TONE HAMMERED RG SZ11,643765847604,12.5,122,fr18522_b,000,0006,X0430
507,FR18522-12,RINGS,STL TRI-TONE HAMMERED RG SZ12,643765847635,12.5,122,fr18522_b,000,0006,X0431
508,FR18522-9,RINGS,STL TRI-TONE HAMMERED RG SZ9,643765847598,12.5,22,fr18522_b,000,0006,X0428
509,FR185B1-10,RINGS,STL CLR GEM 3 LINES RG 10,649558180071,10,-2,fr185b1,000,0006,X3926
510,FR185B1-11,RINGS,STL CLR GEM 3 LINES RG 11,649558180088,10,1,fr185b1,000,0006,X3927
511,FR185B1-12,RINGS,STL CLR GEM 3 LINES RG 12,649558180064,10,3,fr185b1,000,0006,X3928
512,FR185B1-9,RINGS,STL CLR GEM 3 LINES RG 9,649558180095,10,1,fr185b1,000,0006,X3925
513,FR187395GM-10,RINGS,GUNMETAL STL BEADED RING SZ 10,649558175961,11,0,fr187395gm,000,0006,X2630
514,FR187395GM-11,RINGS,GUNMETAL STL BEADED RING SZ 11,649558175954,11,10,fr187395gm,000,0006,X2631
515,FR187395GM-12,RINGS,GUNMETAL STL BEADED RING SZ 10,649558175916,11,20,fr187395gm,000,0006,X2632
516,FR187395GM-9,RINGS,GUNMETAL STL BEADED RING SZ 9,649558175893,11,16,fr187395gm,000,0006,X2629
517,FR19392RG-10,RINGS,STL BLK FIBER/RGLD IP RG SZ10,649558182723,14.5,38,fr19392rg,000,0006,X1114
518,FR19392RG-11,RINGS,STL BLK FIBER/RGLD IP RG SZ11,649558182747,14.5,45,fr19392rg,000,0006,X1115
519,FR19392RG-12,RINGS,STL BLK FIBER/RGLD IP RG SZ12,649558182730,14.5,49,fr19392rg,000,0006,X1116
520,FR19392RG-9,RINGS,STL BLK FIBER/RGLD IP RG SZ9,649558182693,14.5,49,fr19392rg,000,0006,X1113
521,FR19428G-10,RINGS,STL HAMMERED FINISHED RG 10,649558180101,7.75,0,fr19428g,000,0006,X3929
522,FR19428G-11,RINGS,STL HAMMERED FINISHED RG 11,649558180323,7.75,13,fr19428g,000,0006,X3930
523,FR19428G-12,RINGS,STL HAMMERED FINISHED RG 12,649558180330,7.75,22,fr19428g,000,0006,X3931
524,FR19428G-9,RINGS,STL HAMMERED FINISHED RG 9,649558180316,7.75,20,fr19428g,000,0006,X3929
525,FR19596G-10,RINGS,STL BLK FIBER/GOLD IP RG SZ10,649558182686,16.5,6,fr19596g,000,0006,X1066
526,FR19596G-11,RINGS,STL BLK FIBER/GOLD IP RG SZ11,649558182709,16.5,11,fr19596g,000,0006,X1067
527,FR19596G-12,RINGS,STL BLK FIBER/GOLD IP RG SZ12,649558182716,16.5,25,fr19596g,000,0006,X1068
528,FR19596G-9,RINGS,STL BLK FIBER/GOLD IP RG SZ9,649558182792,16.5,3,fr19596g,000,0006,X1065
529,FR19596RG-10,RINGS,STL BLK FIBER/RGLD IP RG SZ10,649558182808,16.5,63,fr19596rg,000,0006,X1070
530,FR19596RG-11,RINGS,STL BLK FIBER/RGLD IP RG SZ11,649558182815,16.5,28,fr19596rg,000,0006,X1071
531,FR19596RG-12,RINGS,STL BLK FIBER/RGLD IP RG SZ12,649558182778,16.5,26,fr19596rg,000,0006,X1072
532,FR19596RG-9,RINGS,STL BLK FIBER/RGLD IP RG SZ9,649558182761,16.5,61,fr19596rg,000,0006,X1069
533,FR19669-10,RINGS,STL & BLK PATTERNED RING,839546722646,13.5,7,fr19669_c,000,0006,X0098
534,FR19669-11,RINGS,STL & BLK PATTERNED RING,839546722639,13.5,78,fr19669_c,000,0006,X0099
535,FR19669-12,RINGS,STL & BLK PATTERNED RING,839546722615,13.5,37,fr19669_c,000,0006,X0100
536,FR19669-13,RINGS,STL & BLK PATTERNED RING,839546722622,13.5,16,fr19669_c,000,0006,X0101
537,FR19669-9,RINGS,STL & BLK PATTERNED RING,652118301854,13.5,40,fr19669_c,000,0006,X0097
538,FR19807-10,RINGS,STL BLACK/BLUE IP RG SZ10,649558182624,13,29,fr19807,000,0006,X1106
539,FR19807-11,RINGS,STL BLACK/BLUE IP RG SZ11,649558182617,13,34,fr19807,000,0006,X1107
540,FR19807-12,RINGS,STL BLACK/BLUE IP RG SZ12,649558182631,13,37,fr19807,000,0006,X1108
541,FR19807-9,RINGS,STL BLACK/BLUE IP RG SZ9,649558182679,13,-2,fr19807,000,0006,X1105
542,FR19812-10,RINGS,STL W/ ANTIQ WHITE BRONZ RG10,649558202780,8.25,48,fr19812,000,0006,X2306
543,FR19812-11,RINGS,STL W/ ANTIQ WHITE BRONZ RG11,649558202797,8.25,47,fr19812,000,0006,X2307
544,FR19812-12,RINGS,STL W/ ANTIQ WHITE BRONZ RG12,649558202834,8.25,50,fr19812,000,0006,X2308
545,FR19812-9,RINGS,STL W/ ANTIQ WHITE BRONZ RG9,649558202827,8.25,47,fr19812,000,0006,X2305
546,FR19972G-10,RINGS,STL GOLD HEMATITE RING SZ10,649558183034,15.5,7,fr19972g,000,0006,X1098
547,FR19972G-11,RINGS,STL GOLD HEMATITE RING SZ11,649558183119,15.5,12,fr19972g,000,0006,X1099
548,FR19972G-12,RINGS,STL GOLD HEMATITE RING SZ12,649558183096,15.5,14,fr19972g,000,0006,X1100
549,FR19972G-9,RINGS,STL GOLD HEMATITE RING SZ9,649558183102,15.5,13,fr19972g,000,0006,X1097
550,FR19974K-10,RINGS,STL BLACK SODALITE RING SZ10,649558183140,15.5,13,fr19974k,000,0006,X1118
551,FR19974K-11,RINGS,STL BLACK SODALITE RING SZ11,649558183133,15.5,15,fr19974k,000,0006,X1119
552,FR19974K-12,RINGS,STL BLACK SODALITE RING SZ12,649558183126,15.5,20,fr19974k,000,0006,X1120
553,FR19974K-9,RINGS,STL BLACK SODALITE RING SZ9,649558183065,15.5,17,fr19974k,000,0006,X1117
554,FR19976-10,RINGS,STL SNOW FLAKE RING SZ10,649558180996,13.5,14,fr19976,000,0006,X1110
555,FR19976-11,RINGS,STL SNOW FLAKE RING SZ11,649558183089,13.5,16,fr19976,000,0006,X1111
556,FR19976-12,RINGS,STL SNOW FLAKE RING SZ12,649558183072,13.5,22,fr19976,000,0006,X1112
557,FR19976-9,RINGS,STL SNOW FLAKE RING SZ9,649558180989,13.5,17,fr19976,000,0006,X1109
558,FR19980-10,RINGS,STAINLESS STEEL RING SIZE 10,649558183171,10.5,13,fr19980,000,0006,X1082
559,FR19980-11,RINGS,STAINLESS STEEL RING SIZE 11,649558183195,10.5,24,fr19980,000,0006,X1083
560,FR19980-12,RINGS,STAINLESS STEEL RING SIZE 12,649558183157,10.5,28,fr19980,000,0006,X1084
561,FR19980-9,RINGS,STAINLESS STEEL RING SIZE 9,649558182938,10.5,32,fr19980,000,0006,X1081
562,FR19980G-10,RINGS,STL GOPD IP RING SIZE 10,649558182891,11.5,18,fr19980g,000,0006,X1086
563,FR19980G-11,RINGS,STL GOPD IP RING SIZE 11,649558182907,11.5,31,fr19980g,000,0006,X1087
564,FR19980G-12,RINGS,STL GOPD IP RING SIZE 12,649558182921,11.5,31,fr19980g,000,0006,X1088
565,FR19980G-9,RINGS,STL GOPD IP RING SIZE 9,649558182914,11.5,28,fr19980g,000,0006,X1085
566,FR19980K-10,RINGS,STL BLACK IP RING SIZE 10,649558182853,11.5,11,fr19980k,000,0006,X1090
567,FR19980K-11,RINGS,STL BLACK IP RING SIZE 11,649558182839,11.5,19,fr19980k,000,0006,X1091
568,FR19980K-12,RINGS,STL BLACK IP RING SIZE 12,649558182846,11.5,28,fr19980k,000,0006,X1092
569,FR19980K-9,RINGS,STL BLACK IP RING SIZE 9,649558182877,11.5,25,fr19980k,000,0006,X1089
570,FR20007-10,RINGS,STL BLACK/BLUE IP RG SZ10,649558182860,10.5,47,fr20007,000,0006,X1126
571,FR20007-11,RINGS,STL BLACK/BLUE IP RG SZ11,649558182884,10.5,45,fr20007,000,0006,X1127
572,FR20007-12,RINGS,STL BLACK/BLUE IP RG SZ12,649558182983,10.5,50,fr20007,000,0006,X1128
573,FR20007-9,RINGS,STL BLACK/BLUE IP RG SZ9,649558182990,10.5,54,fr20007,000,0006,X1125
574,FR20464K-10,RINGS,STL BLACKMATTE FINSH SKUL RG10,649558190179,14.5,14,fr20464k,000,0006,X0990
575,FR20464K-11,RINGS,STL BLACKMATTE FINSH SKUL RG11,649558190186,14.5,19,fr20464k,000,0006,X0991
576,FR20464K-12,RINGS,STL BLACKMATTE FINSH SKUL RG12,649558190193,14.5,22,fr20464k,000,0006,X0992
577,FR20464K-9,RINGS,STL BLACKMATTE FINSH SKUL RG9,649558190209,14.5,14,fr20464k,000,0006,X0989
578,FR20465GLD-10,RINGS,STL BRUSHED GLD SKUL RG10,649558202810,10.5,52,fr20465gld,000,0006,X2685
579,FR20465GLD-11,RINGS,STL BRUSHED GLD SKUL RG11,649558202742,10.5,50,fr20465gld,000,0006,X2686
580,FR20465GLD-12,RINGS,STL BRUSHED GLD S SKUL RG12,649558202735,10.5,51,fr20465gld,000,0006,X2687
581,FR20465GLD-9,RINGS,STL BRUSHED GLD SKUL RG9,649558202711,10.5,49,fr20465gld,000,0006,X2684
582,FR20465K-10,RINGS,STL BLACKMATTE FINSH SKUL RG10,649558190216,14.5,-2,fr20465k,000,0006,X0986
583,FR20465K-11,RINGS,STL BLACKMATTE FINSH SKUL RG11,649558190223,14.5,0,fr20465k,000,0006,X0987
584,FR20465K-12,RINGS,STL BLACKMATTE FINSH SKUL RG12,649558190230,14.5,5,fr20465k,000,0006,X0988
585,FR20465K-9,RINGS,STL BLACKMATTE FINSH SKUL RG9,649558190247,14.5,1,fr20465k,000,0006,X0985
586,FR20770K-10,RINGS,STL BLACK IP RING10,649558202728,15.5,51,fr20770k,000,0006,X2310
587,FR20770K-11,RINGS,STL BLACK IP RING11,649558202766,15.5,53,fr20770k,000,0006,X2311
588,FR20770K-12,RINGS,STL BLACK IP RING12,649558202759,15.5,53,fr20770k,000,0006,X2312
589,FR20770K-9,RINGS,STL BLACK IP RING9,649558202704,15.5,52,fr20770k,000,0006,X2309
590,FR2124-10,RINGS,STL TUNGSTEN & CERAMIC RING,652118302899,34,55,fr2124_c,000,0006,X2867
591,FR2124-11,RINGS,STL TUNGSTEN & CERAMIC RING,652118302905,34,25,fr2124_c,000,0006,X2868
592,FR2124-12,RINGS,STL TUNGSTEN & CERAMIC RING,652118302912,34,21,fr2124_c,000,0006,X2869
593,FR2124-9,RINGS,STL TUNGSTEN & CERAMIC RING,652118302929,34,27,fr2124_c,000,0006,X2866
594,FR2125-10,RINGS,STL W.BLK CTR TNGSTN&CERAMC RG,839546726118,36.5,66,fr2125_c,000,0006,X2871
595,FR2125-11,RINGS,STL W.BLK CTR TNGSTN&CERAMC RG,652118302936,36.5,33,fr2125_c,000,0006,X2872
596,FR2125-12,RINGS,STL W.BLK CTR TNGSTN&CERAMC RG,839546726101,36.5,42,fr2125_c,000,0006,X2873
597,FR2125-9,RINGS,STL W.BLK CTR TNGSTN&CERAMC RG,839546726088,36.5,43,fr2125_c,000,0006,X2870
598,FR3619-10,RINGS,INOX BLK SPINNER RING,839546989193,12.5,55,fr3619,000,0006,X2487
599,FR3619-11,RINGS,INOX BLK SPINNER RING,839546989209,12.5,43,fr3619,000,0006,X2488
600,FR3619-12,RINGS,INOX BLK SPINNER RING,839546989216,12.5,4,fr3619,000,0006,X2489
601,FR3619-13,RINGS,INOX BLK SPINNER RING,839546989223,12.5,39,fr3619,000,0006,X2490
602,FR3619-9,RINGS,INOX BLK SPINNER RING,839546989230,12.5,7,fr3619,000,0006,X2486
603,FR3620-11,RINGS,STL&BLK SPINNER RING,652118301861,6.3,20,fr3620,000,0006,X2231
604,FR3620-12,RINGS,STL&BLK SPINNER RING,652118301878,6.3,22,fr3620,000,0006,X2232
605,FR3620-9,RINGS,STL&BLK SPINNER RING,652118301885,6.3,19,fr3620,000,0006,X2229
606,FR365-10,RINGS,RING SKULL SZ10,652118302653,8.25,6,fr365_b,000,0006,X2383
607,FR365-11,RINGS,RING SKULL SZ11,839546252198,8.25,12,fr365_b,000,0006,X2384
608,FR365-12,RINGS,ALIEN RING SKULL SZ12,839546252266,8.25,5,fr365_b,000,0006,X2385
609,FR365-13,RINGS,RING SKULL SZ13,839546252556,8.25,0,fr365_b,000,0006,X2386
610,FR365-14,RINGS,RING SKULL SZ14,652118302660,8.25,2,fr365_b,000,0006,X2387
611,FR365-15,RINGS,SKULL RING WITH CLAW,839546252587,8.25,32,fr365_b,000,0006,X2388
612,FR365-9,RINGS,RING SKULL SZ9,649558179501,8.25,7,fr365_b,000,0006,X2382
613,FR4229-10,RINGS,INOX RING BLK IP W/CABLES,839546941269,10.5,22,fr4229,000,0006,X2275
615,FR4229-11,RINGS,INOX RING BLK IP W/CABLES,839546941276,10.5,37,fr4229,000,0006,X2276
617,FR4229-9,RINGS,INOX RING BLK IP W/CABLES,839546941252,10.5,39,fr4229,000,0006,X2274
619,FR4542-10,RINGS,CABLE STL BLU WINDOW BLACK GRO,652118301960,12.5,36,fr4542_c,000,0006,X2552
620,FR4542-11,RINGS,CABLE STL BLU WINDOW BLACK GRO,652118301977,12.5,44,fr4542_c,000,0006,X2553
621,FR4542-13,RINGS,CABLE STL BLU WINDOW BLACK GRO,652118301984,12.5,11,fr4542_c,000,0006,X2555
622,FR4544-10,RINGS,BLU CARBON FIBER BLK CABLE STE,652118301991,12.5,10,fr4544_c,000,0006,X2260
623,FR4544-11,RINGS,BLU CARBON FIBER BLK CABLE STE,652118302004,12.5,65,fr4544_c,000,0006,X2261
624,FR4544-12,RINGS,BLU CARBON FIBER BLK CABLE STE,652118302011,12.5,30,fr4544_c,000,0006,X2262
625,FR4544-13,RINGS,BLU CARBON FIBER BLK CABLE STE,652118302028,12.5,18,fr4544_c,000,0006,X2263
626,FR4544-9,RINGS,BLU CARBON FIBER BLK CABLE STE,652118302035,11.5,30,fr4544_c,000,0006,X2259
627,FR4545-10,RINGS,BLK IP 2 LINE GREY CARBON LIT,652118301892,12.5,31,fr4545_c,000,0006,X2404
628,FR4545-11,RINGS,BLK IP 2 LINE GREY CARBON LIT,652118301908,12.5,47,fr4545_c,000,0006,X2405
629,FR4545-12,RINGS,BLK IP 2 LINE GREY CARBON LIT,652118301915,12.5,25,fr4545_c,000,0006,X2406
630,FR4545-13,RINGS,BLK IP 2 LINE GREY CARBON LIT,652118301922,12.5,46,fr4545_c,000,0006,X2407
631,FR4545-9,RINGS,BLK IP 2 LINE GREY CARBON LIT,652118301939,12.5,26,fr4545_c,000,0006,X2403
632,FR4546-10,RINGS,"BLK IP,BLK CARBON FIBER BLUE M",652118302042,12.5,73,fr4546_c,000,0006,X2466
633,FR4546-11,RINGS,"BLK IP,BLK CARBON FIBER BLUE M",652118302059,12.5,9,fr4546_c,000,0006,X2467
634,FR4546-12,RINGS,"BLK IP,BLK CARBON FIBER BLUE M",652118302066,12.5,75,fr4546_c,000,0006,X2468
635,FR4546-13,RINGS,"BLK IP,BLK CARBON FIBER BLUE M",652118302073,12.5,42,fr4546_c,000,0006,X2469
636,FR4546-9,RINGS,"BLK IP,BLK CARBON FIBER BLUE M",652118302080,12.5,36,fr4546_c,000,0006,X2465
637,FR61317-10,RINGS,STL W.GOLD /BLACK IP RING SZ10,649558181948,13.5,3,fr61317,000,0006,X1130
638,FR61317-11,RINGS,STL W.GOLD /BLACK IP RING SZ11,649558181962,13.5,-4,fr61317,000,0006,X1131
639,FR61317-12,RINGS,STL W.GOLD /BLACK IP RING SZ12,649558181979,13.5,-3,fr61317,000,0006,X1132
640,FR61317-9,RINGS,STL W.GOLD /BLACK IP RING SZ9,649558181955,13.5,-3,fr61317,000,0006,X1129
641,FR61321-10,RINGS,STL INLAYING SEASHELL RG SZ10,649558181986,9.5,-3,fr61321,000,0006,X1134
642,FR61321-11,RINGS,STL INLAYING SEASHELL RG SZ11,649558182136,9.5,-2,fr61321,000,0006,X1135
643,FR61321-12,RINGS,STL INLAYING SEASHELL RG SZ12,649558182198,9.5,2,fr61321,000,0006,X1136
644,FR61321-9,RINGS,STL INLAYING SEASHELL RG SZ9,649558182167,9.5,-3,fr61321,000,0006,X1133
645,FR61322-10,RINGS,STAINLESS STEEL RING SZ10,649558182143,9.5,-2,fr61322,000,0006,X1138
646,FR61322-11,RINGS,STAINLESS STEEL RING SZ11,649558182150,9.5,2,fr61322,000,0006,X1139
647,FR61322-12,RINGS,STAINLESS STEEL RING SZ12,649558182181,9.5,2,fr61322,000,0006,X1140
648,FR61322-9,RINGS,STAINLESS STEEL RING SZ9,649558182174,9.5,6,fr61322,000,0006,X1137
649,FR61323-10,RINGS,STL GOLD IP RING SZ10,649558182204,9.5,-3,fr61323,000,0006,X1142
650,FR61323-11,RINGS,STL GOLD IP RING SZ11,649558182211,9.5,-3,fr61323,000,0006,X1143
651,FR61323-12,RINGS,STL GOLD IP RING SZ12,649558182082,9.5,6,fr61323,000,0006,X1144
652,FR61323-9,RINGS,STL GOLD IP RING SZ9,649558182068,9.5,12,fr61323,000,0006,X1141
653,FR61324-10,RINGS,STL W.BLACK IP RG SZ10,649558182075,9.5,6,fr61324,000,0006,X1146
654,FR61324-11,RINGS,STL W.BLACK IP RG SZ11,649558182044,9.5,9,fr61324,000,0006,X1147
655,FR61324-12,RINGS,STL W.BLACK IP RG SZ12,649558182037,9.5,11,fr61324,000,0006,X1148
656,FR61324-9,RINGS,STL W.BLACK IP RG SZ9,649558182051,9.5,16,fr61324,000,0006,X1145
657,FR61325-10,RINGS,STL GOLD IP RING SZ10,649558182112,8.25,36,fr61325,000,0006,X1150
658,FR61325-11,RINGS,STL GOLD IP RING SZ11,649558182129,8.25,37,fr61325,000,0006,X1151
659,FR61325-12,RINGS,STL GOLD IP RING SZ12,649558182105,8.25,36,fr61325,000,0006,X1152
660,FR61325-9,RINGS,STL GOLD IP RING SZ9,649558182099,8.25,38,fr61325,000,0006,X1149
661,FR61326-10,RINGS,STAINLESS STEEL RING SZ10,649558182020,9.5,-3,fr61326,000,0006,X0978
662,FR61326-11,RINGS,STAINLESS STEEL RING SZ11,649558182006,9.5,2,fr61326,000,0006,X0979
663,FR61326-12,RINGS,STAINLESS STEEL RING SZ12,649558182013,9.5,-2,fr61326,000,0006,X0980
664,FR61326-9,RINGS,STAINLESS STEEL RING SZ9,649558181993,9.5,-2,fr61326,000,0006,X0977
665,FR629-10,RINGS,DRAGON BLK OXI RING 10,839546269974,8.25,0,fr629,000,0006,X2620
666,FR629-11,RINGS,DRAGON BLK OXI RING 11,839546270062,8.25,0,fr629,000,0006,X2621
667,FR629-12,RINGS,DRAGON BLK OXI RING 12,839546270178,8.25,-5,fr629,000,0006,X2622
668,FR629-9,RINGS,DRAGON BLK OXI RING 9,839546270505,8.25,0,fr629,000,0006,X2619
669,FR6402P-10,RINGS,INOX RING BLACK MATTE PLAIN,839546505409,5.25,15,fr6402p,000,0006,X2477
670,FR6402P-11,RINGS,INOX RING BLACK MATTE PLAIN,839546505416,5.25,19,fr6402p,000,0006,X2478
671,FR6402P-12,RINGS,INOX RING BLACK MATTE PLAIN,839546505423,5.25,23,fr6402p,000,0006,X2479
672,FR6402P-9,RINGS,INOX RING BLACK MATTE PLAIN,839546505393,5.25,40,fr6402p,000,0006,X2476
673,FR645-10,RINGS,RING SKULL FLAME SZ10,839546726330,8.25,9,fr645_b,000,0006,X2247
674,FR645-11,RINGS,RING SKULL FLAME SZ11,649558179488,8.25,5,fr645_b,000,0006,X2248
675,FR645-12,RINGS,RING SKULL FLAME SZ12,839546726354,8.25,0,fr645_b,000,0006,X2249
676,FR645-13,RINGS,RING SKULL FLAME SZ13,652118302677,8.25,-1,fr645_b,000,0006,X2250
677,FR645-14,RINGS,RING SKULL FLAME SZ14,652118302684,8.25,22,fr645_b,000,0006,X2251
678,FR645-15,RINGS,RING SKULL FLAME SZ15,839546187834,8.25,3,fr645_b,000,0006,X2258
679,FR645-9,RINGS,RING SKULL FLAME SZ9,839546726385,8.25,21,fr645_b,000,0006,X2246
680,FR6585-10,RINGS,GLD GREEK BLK BACKGROUD RNG,652118302943,12.5,14,fr6585,000,0006,X2827
681,FR6585-11,RINGS,GLD GREEK BLK BACKGROUD RNG,839546727498,12.5,25,fr6585,000,0006,X2828
682,FR6585-12,RINGS,GLD GREEK BLK BACKGROUD RNG,652118302950,12.5,27,fr6585,000,0006,X2829
